Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
fastQC | 1	0.0	0.0	0.00021388155453391466	0.0	0.0	0.0	0.0	0.0	0.0	1.0694077726695732e-05	9.62466995402616e-05	0.0	3.22388598619747e-05	0.00024791476733414665	0.0003568280066300806	2.170256632846834e-05	9.807095520783469e-05	0.00014237313677371082	0.0001322217451220919	0.00013314878911162463	5.589778039975633e-05	1.1266196565837963e-05	0.0001586993005328329	0.0	0.0	0.0	5.8160168217817746e-05	0.07343679386288443	0.00047342589440803535	0.0006819656691303574	8.479735974940684e-05	0.000257697169012529	0.0001866075261801029	2.5241329193250517e-05	0.0	0.00017725826138715933
fastQC | 10	0.0	0.0	4.215244727624585e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003203585992994685	0.0003501461417185713	0.0007355209530051991	0.0005972429233490808	0.0003905561651392029	0.0008467859537018291	0.0025082674714053243	0.002553043978940851	0.00015435201950323517	0.001508928017556184	0.00026728052669093517	0.0	0.00043798873146060915	0.0002696691220765149	0.0	0.0005742978058535852	3.524865879954788e-05	0.015778184957379843	0.0004372962863059106	0.0006434373195535158	0.0008043090608005847	0.0009050131711574232	0.00014868370547858103	5.642573442325282e-05	0.001244218970144227	1.3013675811636932e-05
fastQC | 100	0.0	0.0	0.00011510968034041771	0.0	0.0	0.0	0.0	0.0	0.0	7.673978689361179e-06	8.441376558297297e-05	0.0	1.9253298552121146e-05	0.00021620245939563384	0.0002865165652843288	0.00010097519513262276	5.844164648351937e-05	7.035505106467321e-05	0.00016078015866178205	7.476270710253587e-05	9.083444868821234e-05	0.0	0.0001233317147703454	0.0	0.0	0.0	2.842877529770106e-05	0.06837871653014042	0.0004827700802541302	0.0006042167914846602	5.4790430606844895e-05	0.0002474162386187997	0.00010802595699547146	1.752244077086474e-05	8.901259265598934e-06	8.602614629532703e-05
fastQC | 101	0.0	0.0	8.80611241068538e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.3209168616028072e-05	9.246418031219649e-05	0.0	3.759857295279862e-05	0.00018861242917298174	0.00028726171974372515	0.00012964062300544827	6.058533647715881e-05	7.884392637527123e-05	0.000201275307486478	9.991503588675594e-05	0.00013455735522090406	4.5821032486241435e-06	0.0001196265975384435	1.8487231446965564e-05	0.0	0.0	3.3010303152241094e-05	0.07026506868456264	0.00048297656583285364	0.0006345621187080948	7.392996722635266e-05	0.00022497281203566548	0.00012180714913564885	2.3206664995442983e-05	7.87884065906187e-06	0.0001609887519354324
fastQC | 102	0.0	0.0	0.00012370649397240108	0.0	0.0	0.0	0.0	0.0	0.0	1.4137885025417266e-05	0.00010956860894698381	0.0	3.54957598717524e-05	0.00027417303537394743	0.0003394118906560657	0.00012191025189562375	8.27769790599076e-05	0.00011197264631059341	0.0002501514775958355	0.00014557996656610486	0.00012059338523355925	7.3402638391774615e-06	0.00015843794628607268	1.1100729872989148e-05	0.0	7.482964283512156e-06	4.89860324618379e-05	0.06624984472692642	0.0004254246331900661	0.0006157747311688244	8.230133662465523e-05	0.00018653363669788155	0.00013272715901337066	1.223858285043285e-05	8.294918528761822e-06	0.0002975400305779601
fastQC | 103	0.0	0.0	0.0001386795762823849	0.0	0.0	0.0	0.0	0.0	0.0	1.1886820824204419e-05	9.707570339766944e-05	0.0	2.387504565107687e-05	0.00020755921894028963	0.0002963668784862157	0.00010249362158076757	7.261633696933419e-05	8.097945460134876e-05	0.000193036106631601	0.00010402602967870785	9.83025947604758e-05	0.0	0.00013008679638839407	6.221004287827206e-06	0.0	0.0	3.3797384090920705e-05	0.06982757285852828	0.00044709960467796873	0.0005888374625433645	6.379031726774193e-05	0.000238459932157035	0.0001175034786113954	1.8344820668944344e-05	9.330856519675896e-06	0.00020679004148272854
fastQC | 104	0.0	0.0	6.337333204558722e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.604799845470467e-06	9.12575981456456e-05	0.0	2.800571245246762e-05	0.00018389321239425948	0.00022551731493754425	0.00012087947274945892	3.613959248014587e-05	5.700167952857745e-05	0.000176847191673098	7.310061560900214e-05	9.961457025619033e-05	0.0	9.51636108309512e-05	0.0	0.0	0.0	2.163274611514413e-05	0.07047668997996276	0.0004373847910579843	0.0006004021526974443	5.3438334973983975e-05	0.0001851210995304731	0.00010390936171105699	1.7565566991910703e-05	2.976229273464934e-06	0.00013112949455562633
fastQC | 105	0.0	0.0	0.00015552559095836422	0.0	0.0	0.0	0.0	0.0	0.0	1.5552559095836423e-05	0.00010886791367085498	0.0	6.250084962092453e-05	0.00028211127691243627	0.00031443866174276687	9.465439314702194e-05	0.00012666330692245057	0.00011123755112755943	0.00017547696633506306	0.00011213495666304312	0.00012874186210620078	0.0	0.00017875755697572114	1.6331140659951192e-05	0.0	1.6543535886320762e-05	6.671284307288027e-05	0.0743517702269387	0.0005612150407671708	0.0006540993525277067	0.0001047369191879607	0.0002657678280602634	0.00016204890311798294	1.8312076979576722e-05	0.0	0.00015569097210329163
fastQC | 106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001105934722203022	0.0	1.8530982319960387e-05	0.0002045391324268159	0.00039184331491980736	0.00013108435034502337	9.398595173182273e-05	9.434506973421484e-05	0.00015154439843598604	5.708213262652968e-05	7.647949584716337e-05	0.0	0.00011586767216632573	0.0	0.0	0.0	0.0	0.0705962717547325	0.0005069755783780188	0.0004932137892711204	4.174065197228754e-05	0.000296951097032801	0.00012947534217635533	0.0	0.0	0.00018826281740326586
