Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
fastQC | 1	39.540286729612006	39.493890473394735	39.578903578986996	39.48613031589236	39.548523842981	39.47793758294594	39.35806124926077	39.32163668581976	39.2534100740351	39.063956573489165	38.78991334588818	38.937667475404034	38.90365782503959	38.83963661617129	38.73547911054587	38.55118704215975	38.33701707684349	38.0555104656409	37.72862618723964	37.51851464972033	36.75980455051358	37.713948563332	37.81445471151588	37.82982334901783	37.83053438736515	37.724386360422685	37.60923997009662	37.460893837317016	37.18567163588197	37.021197663298906	36.90011791537113	36.72781402968479	36.52556249419409	36.38057616802922	36.16356853683466	35.56506211084978
fastQC | 10	39.878238651560075	39.86979446255946	39.854009846390156	39.84679145055634	39.79493993592406	39.820144359486186	39.80518087298983	39.821455089834245	39.79917731068651	39.72966746145106	39.59560645042039	39.601824108645495	39.449603525390344	39.381634004654714	39.32707546781647	39.255547164097486	39.18638440819634	39.16572570946155	39.098921955567796	39.01966888249134	38.55095038472358	39.03095158129895	38.95260417709975	38.83802673627408	38.74815784109069	38.56244079124681	38.35213945224225	38.18626550688758	37.92231060349748	37.63486567270023	37.461544421639374	37.27802520345316	37.080812768526584	36.87725351806456	36.64876326995729	35.95605490630504
fastQC | 100	39.765476304672305	39.76800756654299	39.76769485191139	39.747170412207765	39.73429309226808	39.726568465319374	39.69497661354995	39.66798953269307	39.678049735055886	39.58467736675095	39.44135791052908	39.44522752295931	39.292715170566424	39.187530157274956	39.10754790455081	39.01113122599478	38.988980011380605	38.95190277498175	38.8622919471201	38.77722199216248	38.28640018573873	38.754722291319055	38.69454923030588	38.582603584283575	38.437543309022715	38.22008551063389	38.01449668739106	37.8112681688187	37.50765148001216	37.29383416653902	37.12458321702016	36.91851680763833	36.68720144676668	36.51169358827851	36.28206501562231	35.73538121053637
fastQC | 101	39.58659628234554	39.59551313161979	39.593109503237294	39.56517068062113	39.55952354088496	39.549733785718004	39.514345102078806	39.48292170078173	39.492767374762494	39.380303522477995	39.21491718016392	39.22647852617039	39.07039432190798	38.963897665737804	38.87954382781813	38.77378535588435	38.74358262633889	38.70222960519597	38.60734169688164	38.515043927039194	38.015881598534094	38.51011761365356	38.447839337077085	38.324024308945994	38.16890431967615	37.942742127839885	37.72540701423067	37.511832097879086	37.185240579259855	36.95947249514528	36.79164846852949	36.587523837894096	36.362674523266506	36.18302154343121	35.97009109079077	35.533592439695994
fastQC | 102	39.70301622940839	39.7068099541314	39.686421710136244	39.67297640475351	39.66284395927936	39.65430556034182	39.62380925872418	39.59289960069311	39.60737626478845	39.512827426790054	39.36255535202891	39.35914044076331	39.19068657862486	39.077802278184606	39.00462514234526	38.90785399785811	38.88813461523917	38.85287740786257	38.76765572542804	38.68825910939158	38.18434036297096	38.66780234647488	38.6064326795001	38.488832785607165	38.34214861151565	38.12128283857564	37.90518267205199	37.707110095925955	37.39906146621762	37.18504177479783	37.02185644936224	36.812876012919574	36.587527182551376	36.41773673693665	36.187717943870005	35.66342961513014
fastQC | 103	39.65694407270614	39.66845715207226	39.66742072035323	39.63219878251219	39.62834883936091	39.623430370074374	39.58422575291618	39.55965846786408	39.56789425167213	39.465406201394046	39.313545626670226	39.32064599367457	39.15375681796611	39.0458064065278	38.970980287460236	38.87190212737915	38.8556605486314	38.81657928202001	38.72490803278523	38.634842406234704	38.13737215337713	38.62752880350594	38.56964227038772	38.45230307598813	38.30502451569204	38.080281193339886	37.868344144411694	37.663310693387	37.35823975172351	37.13156395505953	36.96944605113249	36.76253238639386	36.531741261168484	36.35805784949264	36.135972936454465	35.649449528717284
fastQC | 104	39.68369381352068	39.68488662637644	39.67188508032063	39.655846303953204	39.64501073164005	39.63994327326302	39.61179537410165	39.58235047632664	39.597400628714155	39.50612204132093	39.35539470558904	39.35370879123523	39.19482764706497	39.08524274823502	39.00892970389502	38.91335613482099	38.892883592257725	38.85793526493311	38.774548811092046	38.69316977162157	38.18673407920503	38.66876145961318	38.60869963412347	38.48955896348333	38.346933159644436	38.126671523390115	37.9111507557527	37.70322150133379	37.40969573481517	37.1999848634001	37.031034233573656	36.82124719228766	36.58897121516072	36.41446382682791	36.18602598088479	35.65717585765617
fastQC | 105	39.60840522503776	39.58353901592738	39.62110000139973	39.559218701641264	39.58826077286887	39.54498499955675	39.459855734461826	39.41575178737786	39.38233011550886	39.237374821339984	39.059316371712384	39.16224203489902	39.107293866544545	39.03816753848601	38.95677537139629	38.84232432933034	38.79198858057254	38.725280946635465	38.599069843635604	38.46400803591651	37.794529411727574	38.40223557677311	38.31085345385959	38.15584496401816	37.977765412449706	37.720294230454364	37.47868331509271	37.24039308018474	36.904822878859505	36.68736096431785	36.524252309920335	36.31557751206228	36.089427142089825	35.94835862395102	35.74606625605238	35.14606209913667
fastQC | 106	39.45244434613914	39.455777817714306	39.50915299224463	39.43404343558621	39.452074779619466	39.42899576519163	39.3155471381635	39.26747123417707	39.21285003985973	39.05649851850828	38.86698167374004	38.99992762147316	38.95539427026515	38.90268833361331	38.8252250258828	38.696125598224484	38.649041744407036	38.58374914428761	38.43841600016633	38.30059340615694	37.628448013747644	38.259646614290766	38.160298227650884	37.993897814896805	37.806667211949545	37.53770965824955	37.28722434375159	37.05044457459102	36.69382881947988	36.46253725695717	36.31141456284496	36.09963784513174	35.87188444194744	35.71999558517456	35.52398612717655	35.031036264207195
fastQC | 107	39.53406747571712	39.521043538691856	39.57124033474814	39.49997726778228	39.52441115437449	39.492411498605215	39.40338320348907	39.36158596188132	39.320623317409954	39.1701626652551	38.999943656574644	39.118696199228495	39.07891400728875	39.01560569903242	38.94131836116376	38.81856870269805	38.77274573914646	38.71268015630035	38.58075347732428	38.439688070123125	37.771969746614786	38.385485280107495	38.29497879695286	38.124207749128544	37.94643221891148	37.68270949166557	37.450609615909514	37.21109761465204	36.875314704862696	36.64636333939679	36.475364738246235	36.260661604315786	36.039972085022704	35.88590419439381	35.68600942398601	35.13057261993418
fastQC | 108	39.576169742678125	39.56769310726576	39.62051415192267	39.54348755242744	39.57218003120228	39.54231200483876	39.45545124844592	39.41087208909155	39.37502748761107	39.226716813527354	39.049629370057254	39.1547193694383	39.10998662353226	39.051482114553096	38.97555716292747	38.85469481067716	38.80553423170575	38.73829922682148	38.60060441964298	38.464190261422104	37.80282934125845	38.41276627004798	38.329737054054036	38.16935329606862	37.98888504489615	37.73435704041785	37.49567147817061	37.2568963585353	36.9200126200448	36.69445372146312	36.52682986727764	36.31722510614786	36.089158148345774	35.93912368571296	35.73595818788543	35.16873593635721
fastQC | 109	39.25184701046645	39.25993044663406	39.34571966690752	39.2295414369299	39.28570114628574	39.24252816939192	39.12358369154037	39.07948398676939	39.0044657135073	38.801092563392025	38.59437678247049	38.78406798169168	38.77972529674621	38.74620822590228	38.67806617158605	38.554566395272424	38.49693967051393	38.42833560068449	38.27490518862534	38.1178410410728	37.4522929335439	38.12068443529843	38.038102323040704	37.86690937262533	37.685518467342106	37.436301203287954	37.20260192932172	36.974214518255295	36.61850074485699	36.39175894430883	36.251084694360046	36.06752014890025	35.88100100708255	35.75901161827946	35.58459858048419	35.18248415314579
fastQC | 11	39.7367241623522	39.72892817302685	39.715445332589184	39.69264859981551	39.684907576337345	39.68949158705428	39.659345638636196	39.63242153449142	39.639682663842265	39.55792646274337	39.41462119722662	39.416019869702396	39.2507250528496	39.16055346887119	39.08769063853417	38.99924173803853	38.98235027774719	38.94423028781107	38.868255024085116	38.7914935356642	38.28887953258298	38.773913703856024	38.70907587680186	38.60778178282046	38.465420247825506	38.25038968786005	38.037284380951604	37.84339755414665	37.55516484939677	37.34911918955463	37.17358186162677	36.974338724574125	36.73742088329666	36.56288573144968	36.34113356344036	35.72632746319091
fastQC | 110	39.57608770262049	39.56755364112748	39.60118025054936	39.53062473730681	39.557424849765354	39.52526603121947	39.42954650809636	39.39005625748117	39.34730978662025	39.19361637907933	39.02241422920293	39.14153524902506	39.098212884725925	39.03865487119904	38.96001249806145	38.8505456676585	38.78895542564965	38.72748885477288	38.589109214722086	38.45514653233833	37.78739356252608	38.39813304262309	38.31333181120825	38.15149095882283	37.963824662597716	37.70845784887412	37.47979862902466	37.252114610622634	36.905265132656	36.67597513750029	36.52259746122637	36.317612030416264	36.093380800983354	35.9702957692658	35.76698994410051	35.20933814644972
fastQC | 111	39.45045586034913	39.4433901911887	39.50515577722361	39.40524422277639	39.44978819617623	39.412845885286785	39.30808445552785	39.26270324189526	39.20820814630091	39.043850773067334	38.86438384039901	38.99293376135753	38.95652878314723	38.89140204930369	38.81251445584046	38.69033248667445	38.63042163722381	38.55268261050465	38.405500340689116	38.252795736913804	37.582711414622	38.22277786608857	38.13517134148864	37.97029612288881	37.78731681858893	37.52060002787439	37.28717698005098	37.04269259838266	36.69883065414158	36.47320766379512	36.311748863933914	36.12613461104222	35.91295035878591	35.777065330204955	35.569991145393	35.080587264648166
fastQC | 112	39.495517318945176	39.47511930447834	39.52261968526415	39.44317818455452	39.471828407326825	39.44477597186119	39.35365418193592	39.308034529959016	39.263196623665614	39.101851678130586	38.918181084578826	39.04023776251683	38.99799783797992	38.9414133624639	38.859502967611476	38.74076485991212	38.68549620072129	38.611443665257625	38.47765370764791	38.33515151888449	37.66073811457008	38.294528850274254	38.202278874844794	38.034537565704774	37.84893543011641	37.58671051959273	37.339918732860475	37.10441430278637	36.75936748843591	36.533645133758476	36.36264323634559	36.16030895352132	35.936165708934226	35.78443123542331	35.58096818716928	35.06544132848275
fastQC | 113	39.71331986865279	39.6692113483939	39.65903051052444	39.65937394756439	39.63738585792846	39.60826580695363	39.58404724394617	39.59581698556785	39.58426061334121	39.48461525471013	39.325776874070165	39.32382929357625	39.07622221429973	38.977301055433685	38.916498125746706	38.829367430518786	38.81659534358488	38.78701036761966	38.70608671901294	38.62417880222014	38.10742813396647	38.605393719751746	38.54539925447419	38.43261032143876	38.28012932706046	38.059313230753034	37.838044622812085	37.63265390121996	37.328623497293414	37.10653212561736	36.94384911073234	36.730963017045255	36.495019173399626	36.319762299358445	36.09625147470642	35.59502983018444
fastQC | 114	39.78195829704127	39.7475003011837	39.750332749765	39.72765591464989	39.710692065379966	39.67972635273653	39.65956315837907	39.68179643204635	39.66164349744708	39.5638279069703	39.416820300775825	39.425489323894524	39.18939507815545	39.09599473483816	39.03608284817417	38.94591076480193	38.932117580783355	38.8987192364692	38.81813858908347	38.73202158029517	38.224517214115394	38.70829296703705	38.655914790568715	38.54283793893886	38.40168996225996	38.18763250689177	37.965359222002135	37.765284821084734	37.45486504947216	37.235071170058404	37.07249147263164	36.86117105818463	36.63229449139779	36.456194739346174	36.22696508707874	35.685909158343094
fastQC | 115	39.76611802730489	39.71281636507134	39.71843574332853	39.693232417390135	39.68309843613217	39.65506144704803	39.63512491710902	39.656099357785344	39.63398375389233	39.54405904150171	39.39793841843474	39.40066837004317	39.16596290107022	39.07128833519171	39.01221827197039	38.922949882349485	38.90896779469894	38.876427912877155	38.792941852080695	38.7090818348516	38.200034233069225	38.68373007725178	38.6303435797007	38.51729588593227	38.374517770269236	38.15836706206614	37.9475741769764	37.74318429554254	37.43871521900495	37.218515775344315	37.05369871592732	36.84420621845577	36.612088002095355	36.43414485604844	36.21225878126107	35.67887441315509
fastQC | 116	39.85451030452272	39.82149347643027	39.82744428378283	39.8038353859625	39.791451422973566	39.76420767731395	39.745637058707096	39.754149990103095	39.742801260094005	39.65826648170079	39.52129033827284	39.52094092529314	39.31038073201676	39.22171208507277	39.15926666180981	39.07012890539922	39.052498890973254	39.01883657145095	38.935028481159314	38.85415341000906	38.35444881032186	38.82018035414433	38.765686766727626	38.65660204526017	38.51804711979552	38.30704354706752	38.09710705038758	37.89218294693491	37.59665125198648	37.37082326387825	37.20145313941354	36.99220966712647	36.7598712921873	36.58383764420378	36.3509143431369	35.76420418689838
fastQC | 117	39.65859906760079	39.631733327622456	39.63265863746833	39.61222852716224	39.60150641624469	39.577910092080515	39.54892492731555	39.553163776888816	39.54399264921452	39.44469870567393	39.28896396313235	39.28698990346419	39.06470594184833	38.96602909057772	38.89757248601971	38.80049945629081	38.7800142308892	38.743779341356756	38.66045322923471	38.57041338559443	38.06239794147867	38.55632067429322	38.50079344589082	38.375277891984084	38.222860539170256	37.99836481196762	37.769951572592404	37.56123028410563	37.248475888608155	37.02245722599106	36.8507212521376	36.64347570835711	36.41094516501083	36.23057069367631	36.00176707558305	35.539818734133526
fastQC | 118	39.83729633751767	39.802486069747765	39.786253079326826	39.775206045071066	39.75856189649854	39.73225667380391	39.713042876976644	39.726610735208254	39.71511826960021	39.620103601271595	39.476753137350755	39.48202185740993	39.24490316593024	39.145908380985354	39.084121202101926	38.994695449303315	38.98348954063935	38.95153261316669	38.87198435102143	38.788770812965836	38.27745366998162	38.761570031831155	38.69850841048602	38.589025332497165	38.44501913515357	38.22786206323194	38.0140327844597	37.8116517903483	37.50803365256588	37.28458773889783	37.117429690457264	36.909867034867915	36.67819701862827	36.503842733925595	36.26682912128682	35.70294427728738
fastQC | 119	39.80357429569402	39.76824296495089	39.77392912487038	39.74700413770597	39.735481956353325	39.714974985697836	39.694311892866764	39.70789738134258	39.69438918985802	39.606917499018394	39.46223780212315	39.46717393407548	39.2337095370473	39.14127732286985	39.084533895935	39.00091184160875	38.990893988930246	38.96152024064953	38.88559830197183	38.80506841160917	38.30514540748568	38.78233111491045	38.725985152517595	38.61312161768404	38.47713884969115	38.26277105775298	38.05057783742675	37.84825931215837	37.55142238657854	37.3403129340236	37.16748260861124	36.9640942172641	36.728341961316886	36.54720636398058	36.319806056413654	35.728681160443244
fastQC | 12	39.720220735431994	39.72053374682121	39.72224557465796	39.70314788614972	39.69061245395937	39.68228695007094	39.655896146115914	39.6238711371549	39.64085961813609	39.54824848411629	39.39874855350797	39.39854186515213	39.24378480844276	39.13324363291377	39.06402479473451	38.98060847419349	38.97494021662466	38.933816778354085	38.86464803058803	38.78200228544546	38.284804133561444	38.75879568743443	38.69077966869912	38.569962641159165	38.43404738361811	38.20517527500196	37.9816364072635	37.78228862863315	37.49876307966157	37.28755268516885	37.1077403393489	36.90230358385156	36.655657810110824	36.47501922081009	36.25102438518872	35.67262061036879
fastQC | 120	39.78220491165892	39.74199961657956	39.73537319230545	39.71509247684578	39.70434521625559	39.67832202578108	39.657855918640195	39.67304518401668	39.65915164996442	39.569950952340264	39.42244615060956	39.421229352968105	39.1945424820362	39.09902237258511	39.03494667584355	38.94412334321974	38.927369128276936	38.89320134779374	38.80981796568149	38.72665810919809	38.21549339644733	38.694557407623385	38.64209630787135	38.5276143392779	38.38909832094667	38.16954081842948	37.95522476616482	37.75288226085159	37.44644365609017	37.22724189759777	37.05830889188566	36.8489902543909	36.618508543331686	36.44027571672471	36.21475096789608	35.674826416449136
fastQC | 121	39.77575664873877	39.741994110830845	39.729062660330854	39.714351025863465	39.69301026625434	39.67512658552926	39.6551172951589	39.67338591103483	39.660080249383796	39.5918847542539	39.45930654101902	39.4531875769649	39.2309354950166	39.137868027610274	39.088592238698425	39.014374672841356	39.00449053299061	38.97468202578009	38.90277078257871	38.83159143255576	38.32937416700537	38.803047731816434	38.75013549972866	38.6368013369187	38.48918329431724	38.274374903590214	38.0540426051238	37.847015591715135	37.56528350639368	37.351185500460325	37.17069018508005	36.964104215064886	36.721038221231716	36.54305148476387	36.322104618760704	35.72676865648176
fastQC | 122	39.68826883043149	39.653469593742116	39.62478945874338	39.607772678526366	39.59273750946253	39.58479844814534	39.560682406005554	39.569122981327276	39.55455936159475	39.48550640297755	39.343950447893015	39.341789467416305	39.106789829899604	39.01361299078536	38.96985447482584	38.89453430972803	38.88215911072664	38.847760025685275	38.77795253611962	38.703139916477866	38.21027521169644	38.69462100638902	38.63943248931502	38.515206392793935	38.36334541605912	38.14892640344869	37.920649516420994	37.71017680267268	37.419718867615224	37.201128876676655	37.04130483347436	36.82195065910359	36.58829765363173	36.402697447190576	36.16762803503276	35.62278569941622
fastQC | 123	39.73394171550324	39.716420435085006	39.70618419144917	39.69464044445658	39.6848152580231	39.661781083278875	39.62579611142513	39.627950681540725	39.61734067790556	39.51415439361052	39.36601252975897	39.37749123771529	39.18618510010759	39.08810760683379	39.013550508076605	38.91626811692434	38.89363563593509	38.85240128026966	38.75080114656509	38.66816582222736	38.159068755281176	38.65017033482453	38.60373603851342	38.49164527681528	38.35113388726544	38.139227621582485	37.92578250260657	37.726900894873935	37.395359997803574	37.16011548143857	36.99731553693006	36.79239130394985	36.57305049765772	36.406370461869294	36.186651666980104	35.74364325151605
fastQC | 124	39.573254526903526	39.585879701129215	39.583698582302404	39.55594875111827	39.542401388706914	39.521141556924	39.47946137807107	39.47957224222454	39.47017368914996	39.34712953735262	39.18744839925798	39.20511612012975	39.003632096779484	38.89705892903645	38.827525248711275	38.720628882343874	38.69646705316458	38.661645443629965	38.562777486431585	38.471572937814315	37.963853569154	38.47333657048632	38.42338927565536	38.30452806753278	38.14822702391924	37.92155515907765	37.70305416207657	37.5012554126463	37.16199939641015	36.92369763001159	36.772900258072966	36.564966905662466	36.35278735928198	36.18810527428702	35.965462246561614	35.59791369483196
